gene-id	Brain_Female	Gonad_Female	Kidney_Female	Liver_Female	Lung_Female	Muscle_Female	Skin_Female	Brain_Male	Gonad_Male	Heart_Male	Kidney_Male	Liver_Male	Lung_Male	Skin_Male
Transcript_233013.0	0	7	0	0	0	0	0	2	0	0	0	0	0	0
Transcript_233018.0	0	7	1	0	0	0	0	0	0	0	0	0	0	0
Transcript_233019.0	0	0	0	0	2	0	0	1	0	4	2	0	0	2
Transcript_233020.0	0	1	0	0	0	0	0	8	1	0	0	0	3	0
Transcript_233021.0	0	0	0	0	0	0	0	11	0	3	0	0	0	0
Transcript_233028.0	25	11	0	0	6	0	0	0	0	0	0	0	0	2
Transcript_233030.0	6	0	0	0	0	0	0	5	5	2	1	0	1	0
Transcript_233035.0	0	2	0	0	0	0	0	2	0	10	3	0	3	0
Transcript_233053.0	0	21	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_233057.0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
Transcript_233064.0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_233068.0	17	4	0	1	6	4	0	5	0	1	2	0	4	0
Transcript_233073.0	2	3	2	0	0	2	0	10	0	0	6	0	4	0
Transcript_233075.0	0	0	0	0	0	120	0	0	0	0	0	0	0	0
Transcript_233076.0	29	1	0	2	0	0	0	39	0	20	0	0	1	2
Transcript_233088.0	4	2	0	2	6	1	0	8	0	0	0	0	1	4
Transcript_233089.0	5	2	0	0	0	83	0	0	9	0	0	0	0	0
Transcript_233095.0	0	0	0	0	7	0	0	3	0	0	0	0	2	0
Transcript_233096.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_233099.0	12	20	0	0	0	0	0	2	0	10	0	0	0	0
Transcript_233103.0	107	175	52	2	16	23	0	31	37	21	47	0	41	19
Transcript_233104.0	44	0	0	0	0	0	0	1	0	0	0	0	0	0
Transcript_233105.0	152	132	577	0	12	27	0	59	39	77	429	0	16	6
Transcript_233114.0	3	1	0	0	0	1	0	6	7	1	2	0	6	0
Transcript_233118.0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_233119.0	5	4	0	0	15	0	0	0	0	0	18	0	7	0
Transcript_233121.0	4	1	0	0	62	0	0	2	9	0	0	0	42	2
Transcript_233122.0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_233126.0	0	0	2	0	5	0	0	4	0	0	5	0	2	0
Transcript_233129.0	2	9	2	0	0	0	0	5	1	9	4	0	4	0
Transcript_233132.0	6	2	0	0	0	0	0	2	2	0	0	0	0	0
Transcript_233137.0	3	5	0	0	0	0	0	5	0	9	0	0	1	0
Transcript_233138.0	0	0	0	0	5	3	0	0	0	0	0	0	2	2
Transcript_233145.0	12	0	0	0	0	0	0	14	0	0	0	0	0	0
Transcript_233146.0	24	10	41	1	25	6	0	47	17	17	39	0	115	4
Transcript_233151.0	0	1	0	0	0	0	0	11	6	0	0	0	12	0
Transcript_233152.0	32	0	9	0	9	0	0	8	1	9	2	0	35	1
Transcript_233158.0	0	24	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_233162.0	0	0	0	2	0	0	0	0	11	10	1	0	16	2
Transcript_233163.0	57	11	48	4	8	9	0	61	15	11	47	2	21	4
Transcript_233166.0	0	17	0	0	0	0	0	1	0	0	0	0	0	0
Transcript_233172.0	0	0	0	0	0	0	0	0	0	0	4	0	6	0
Transcript_233181.0	0	0	0	0	0	1	0	5	7	0	0	0	6	0
Transcript_233183.0	8	0	0	0	0	0	0	3	0	0	3	0	0	0
Transcript_233185.0	0	20	0	0	0	0	0	0	0	0	0	0	0	1
Transcript_233186.0	0	0	0	0	0	21	0	2	0	0	0	0	0	0
Transcript_233194.0	3	0	0	0	3	3	0	0	14	0	4	0	0	2
Transcript_233195.0	0	54	2	0	0	0	0	0	0	0	3	0	0	0
Transcript_233196.0	5	0	0	0	0	0	0	2	0	0	0	0	0	0
Transcript_233197.0	0	263	3	0	5	0	0	0	0	0	1	0	13	0
Transcript_233198.0	8	7	14	0	9	6	0	0	51	12	8	0	19	0
Transcript_233202.0	0	31	0	0	0	0	2	0	0	0	0	0	0	0
Transcript_233210.0	18	54	25	0	9	1	0	3	19	10	19	0	29	0
Transcript_23321.0	0	18	0	0	110	0	0	0	2	7	0	0	126	0
Transcript_233213.0	0	0	9	0	0	2	0	8	4	6	2	0	8	0
Transcript_233219.0	0	0	0	0	0	0	0	0	0	0	4	0	4	0
Transcript_233222.0	0	0	2	0	0	0	0	0	0	0	3	0	0	0
Transcript_233235.0	21	0	0	0	0	0	0	23	0	0	0	0	0	0
Transcript_233246.0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
Transcript_233249.0	16	0	0	0	1	0	0	4	0	3	1	0	1	0
Transcript_233251.0	7	0	0	0	0	0	0	11	0	0	0	0	0	0
Transcript_233257.0	0	0	1	0	4	0	0	1	0	0	1	0	3	0
Transcript_233260.0	85	5	0	0	31	0	0	23	0	0	5	2	80	2
Transcript_233263.0	0	0	0	0	0	0	0	2	0	0	1	0	0	0
Transcript_233264.0	13	0	0	0	0	0	0	2	0	0	0	0	0	0
Transcript_233268.0	0	0	2	0	2	0	0	4	0	0	1	0	1	0
Transcript_233273.0	1	0	0	0	0	0	0	12	0	0	0	0	0	0
Transcript_23328.0	31	6	26	0	0	4	0	18	1	0	24	2	5	0
Transcript_23329.0	50	0	0	0	0	0	0	8	0	0	0	0	0	0
Transcript_233298.0	2	2	0	0	0	0	0	9	0	1	0	0	0	2
Transcript_23330.0	32	0	0	0	0	0	0	19	8	0	0	0	0	0
Transcript_233301.0	0	2	0	0	0	0	2	2	0	0	2	0	2	0
Transcript_233302.0	8	0	0	0	0	1	0	1	0	0	0	0	0	0
Transcript_233305.0	7	0	0	0	0	0	0	11	0	0	0	0	0	0
Transcript_233310.0	96	1	0	0	0	0	4	68	0	0	3	0	1	0
Transcript_23331.0	6	2	50	0	5	3	0	4	0	0	32	0	0	0
Transcript_233312.0	7	0	4	0	8	0	0	5	0	0	13	0	0	0
Transcript_233314.0	6	0	0	0	0	2	0	3	0	0	0	4	0	0
Transcript_233315.0	0	0	0	0	0	0	0	11	0	0	2	0	0	0
Transcript_233316.0	0	15	0	0	0	0	0	2	0	0	1	0	0	0
Transcript_233324.0	15	0	0	0	0	0	0	2	0	0	0	0	0	0
Transcript_233325.0	0	13	0	0	0	0	0	0	0	3	0	0	0	0
Transcript_233326.0	21	5	2	0	4	0	0	8	0	1	11	0	10	4
Transcript_23333.0	73	1	0	0	0	0	2	84	0	0	0	0	2	4
Transcript_233337.0	0	1	0	0	0	0	0	5	0	0	0	0	6	0
Transcript_233338.0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
Transcript_233340.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_233341.0	20	9	1	0	0	14	0	3	1	22	0	0	0	0
Transcript_233343.0	168	3	0	0	0	0	0	34	1	0	0	0	0	0
Transcript_233347.0	8	0	0	0	0	0	4	32	0	0	2	0	5	0
Transcript_23335.0	33	3	9	0	5	1	0	23	5	8	5	0	5	0
Transcript_233357.0	11	4	5	0	0	0	0	0	0	0	4	0	5	2
Transcript_23336.0	11	0	1	0	0	0	0	3	0	0	4	0	1	0
Transcript_233362.0	0	0	1	0	0	2	0	9	0	11	3	2	4	0
Transcript_233363.0	6	2	0	0	0	0	0	10	0	0	0	0	0	4
Transcript_233374.0	1	0	0	0	0	0	0	14	0	0	0	0	0	0
Transcript_233378.0	0	0	0	0	0	0	2	3	2	0	3	0	11	0
Transcript_233386.0	13	0	3	0	0	0	0	0	0	0	8	0	9	0
Transcript_233390.0	1	0	0	0	0	2	0	68	0	0	0	0	1	0
Transcript_233395.0	0	25	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_233402.0	0	27	0	0	0	1	0	0	0	0	0	0	0	0
Transcript_233408.0	2	118	26	0	4	3	0	9	0	9	1	0	2	0
Transcript_23341.0	0	4	38	0	2	0	0	0	15	0	25	0	0	0
Transcript_233410.0	8	0	0	0	0	0	0	6	0	0	0	0	0	0
Transcript_233415.0	32	2	0	2	7	8	0	16	0	2	4	0	3	0
Transcript_23342.0	19	2	17	0	0	0	0	7	10	2	2	0	0	0
Transcript_233422.0	8	0	0	0	2	0	0	0	0	16	1	0	0	0
Transcript_233423.0	0	13	1	0	0	0	0	46	7	0	9	0	1	4
Transcript_233424.0	0	0	0	0	0	0	0	0	1	0	0	0	3	0
Transcript_233428.0	2	1	0	0	3	0	0	0	0	0	0	0	3	0
Transcript_233429.0	1	26	13	0	0	10	0	8	0	1	16	2	10	6
Transcript_233430.0	18	0	0	0	3	0	0	14	0	0	0	0	0	0
Transcript_233439.0	1	97	5	0	1	0	0	1	0	0	1	0	3	0
Transcript_233440.0	127	0	0	0	0	0	0	0	0	0	2	0	0	0
Transcript_233441.0	0	7	0	0	0	0	0	0	0	0	0	0	3	0
Transcript_233442.0	3	0	9	0	0	3	0	2	0	0	1	0	0	0
Transcript_233443.0	30	0	0	0	0	0	0	11	0	0	0	0	0	0
Transcript_233447.0	13	0	0	0	0	0	0	4	2	0	0	0	0	0
Transcript_233448.0	14	1	0	0	0	55	2	11	0	0	0	0	0	0
Transcript_233449.0	1	26	5	0	0	0	0	0	1	0	0	0	0	2
Transcript_233450.0	0	44	7	0	0	0	0	0	0	0	0	0	0	3
Transcript_233455.0	1	3	0	0	0	1	0	5	0	2	4	0	2	0
Transcript_233465.0	0	2	4	0	0	0	0	9	0	0	0	0	1	0
Transcript_233468.0	16	0	22	0	5	0	2	0	0	0	26	0	2	0
Transcript_233469.0	0	0	0	0	0	2	2	8	0	0	0	0	0	0
Transcript_233474.0	13	0	0	0	0	1	0	3	23	0	1	0	1	0
Transcript_233476.0	11	17	1	0	2	1	0	1	0	0	4	0	6	0
Transcript_233480.0	0	0	0	0	0	0	0	2	0	0	1	0	6	0
Transcript_23348.0	79	14	30	0	8	5	0	18	11	0	14	0	12	0
Transcript_233483.0	0	0	0	0	0	0	0	9	0	0	12	3	0	0
Transcript_23349.0	51	1	0	0	4	1	0	16	0	0	0	0	0	2
Transcript_23350.0	46	9	4	0	15	5	2	54	21	0	12	6	13	0
Transcript_233504.0	70	0	0	0	0	0	0	2	0	0	0	0	0	0
Transcript_2335.0	20	1	9	0	4	1	0	18	0	4	1	0	9	0
Transcript_233507.0	0	0	0	0	0	0	0	8	9	0	0	0	2	0
Transcript_233510.0	14	1	0	0	0	10	0	0	4	0	0	0	0	0
Transcript_23351.0	24	12	2	0	13	1	0	48	1	0	0	0	12	0
Transcript_233513.0	0	0	0	0	0	0	0	0	0	0	0	0	22	0
Transcript_233525.0	0	0	3	0	25	0	0	1	0	0	0	0	16	0
Transcript_233526.0	18	0	0	0	32	2	0	8	0	0	0	0	19	0
Transcript_233529.0	14	2	0	0	0	0	0	1	0	0	3	0	1	0
Transcript_23353.0	25	0	8	0	4	0	0	7	0	2	4	0	0	0
Transcript_233535.0	0	0	1	0	2	0	0	3	5	0	1	0	1	0
Transcript_233539.0	31	0	0	0	0	0	0	3	0	0	0	0	0	0
Transcript_233545.0	0	0	6	2	12	0	0	0	8	0	19	4	13	0
Transcript_23355.0	15	11	2	0	0	0	0	86	15	0	4	1	13	0
Transcript_233554.0	28	2	2	0	0	0	0	0	6	3	1	0	2	0
Transcript_233556.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Transcript_233567.0	0	31	0	0	0	1	0	0	0	0	2	0	1	2
Transcript_23357.0	44	0	0	0	0	0	0	20	0	0	0	0	0	0
Transcript_233574.0	0	21	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_233577.0	34	4	27	0	7	0	0	21	18	6	13	0	5	1
Transcript_233579.0	14	0	1	0	0	1	0	3	11	0	0	0	1	0
Transcript_233584.0	0	0	37	0	2	0	0	0	5	0	33	0	8	0
Transcript_233587.0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_233588.0	0	29	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_233590.0	18	1	0	0	2	5	0	24	0	0	0	0	4	0
Transcript_23359.0	14	0	0	0	0	1	0	8	0	0	2	0	0	0
Transcript_233591.0	0	0	0	0	1	0	0	22	0	0	1	0	2	0
Transcript_233593.0	1	1	25	0	0	2	0	5	0	18	9	0	3	0
Transcript_233594.0	0	0	4	0	3	2	0	0	0	0	0	0	8	0
Transcript_233598.0	4	41	5	0	4	0	0	3	10	0	3	0	5	0
Transcript_233604.0	0	5	0	0	0	0	0	0	0	0	1	0	4	0
Transcript_233605.0	0	0	0	0	3	0	0	2	0	0	0	0	0	0
Transcript_233613.0	16	0	7	0	4	0	0	24	0	10	1	0	4	0
Transcript_233619.0	0	0	0	0	7	11	0	0	0	1	0	0	5	0
Transcript_233621.0	0	3	0	0	4	0	0	0	0	0	0	0	4	0
Transcript_233622.0	40	0	11	0	12	0	0	35	13	0	1	0	1	2
Transcript_233627.0	10	2	0	0	0	0	0	9	0	0	0	0	0	0
Transcript_233628.0	0	34	0	0	0	0	0	0	0	0	0	0	2	0
Transcript_233631.0	16	3	4	0	14	0	0	8	12	0	0	2	2	0
Transcript_233634.0	0	0	0	0	0	2	0	1	0	0	5	0	6	0
Transcript_23364.0	17	9	0	0	0	0	0	8	0	0	1	0	0	0
Transcript_233641.0	0	27	4	0	0	0	0	0	2	0	0	0	0	0
Transcript_233642.0	10	2	0	0	0	1	0	3	0	0	0	0	0	0
Transcript_233643.0	0	9	0	0	0	0	0	0	15	0	1	0	0	0
Transcript_233653.0	9	0	7	0	0	0	0	0	12	0	4	0	0	0
Transcript_233662.0	4	0	0	0	1	2	0	3	0	0	1	0	4	0
Transcript_233665.0	47	1	0	0	0	0	0	0	0	0	0	0	0	2
Transcript_233673.0	118	1	0	0	0	0	0	36	0	2	5	0	0	0
Transcript_233682.0	0	14	4	0	0	0	0	0	0	0	0	0	0	0
Transcript_233685.0	0	5	0	0	4	3	0	0	0	0	2	0	11	0
Transcript_233690.0	4	1	11	0	0	0	0	3	23	3	6	0	2	0
Transcript_233693.0	0	10	4	0	2	0	0	8	11	0	5	0	8	2
Transcript_233696.0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
Transcript_233697.0	0	30	0	0	0	0	0	0	0	0	0	0	3	0
Transcript_233704.0	9	5	7	0	1	7	0	5	0	7	7	2	3	0
Transcript_233705.0	0	2	5	0	0	2	0	6	0	0	3	0	4	0
Transcript_233708.0	18	0	0	0	0	0	0	3	0	0	0	0	0	0
Transcript_233709.0	0	14	0	0	0	0	0	2	0	0	0	0	0	0
Transcript_233711.0	57	14	3	0	0	0	0	1	0	8	5	0	5	0
Transcript_233720.0	0	0	0	0	0	0	0	5	0	0	5	0	0	0
Transcript_23372.0	92	0	0	0	0	0	0	49	10	6	1	2	5	2
Transcript_233725.0	0	0	5	0	0	0	1	0	0	0	7	0	1	1
Transcript_233728.0	0	16	2	0	5	1	0	0	8	0	1	0	2	0
Transcript_233732.0	0	0	1	0	4	2	0	1	0	49	0	0	2	0
Transcript_233740.0	0	2	2	0	0	0	0	25	24	0	5	0	12	2
Transcript_233742.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_233745.0	19	0	0	0	0	0	0	3	0	0	0	0	0	0
Transcript_233747.0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_233750.0	43	67	24	0	6	15	0	10	26	9	8	0	23	0
Transcript_233751.0	9	0	1	0	2	0	0	21	0	0	4	0	2	0
Transcript_233754.0	31	6	0	0	0	0	0	12	11	0	8	0	0	0
Transcript_233760.0	1	0	0	0	5	2	0	4	0	11	1	0	2	0
Transcript_23376.0	15	13	26	2	7	2	0	25	35	10	19	2	26	5
Transcript_233761.0	21	0	0	0	3	0	0	1	0	0	0	0	2	0
Transcript_233766.0	26	125	21	0	0	3	0	5	2	0	7	0	5	0
Transcript_233767.0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
Transcript_233776.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Transcript_233777.0	0	12	0	0	0	0	0	0	0	0	3	0	0	0
Transcript_233778.0	13	0	0	0	0	3	0	16	0	0	6	0	0	0
Transcript_233788.0	45	0	0	0	0	0	0	0	3	5	0	0	8	2
Transcript_233789.0	5	1	16	0	0	0	0	9	0	0	10	0	1	4
Transcript_233790.0	40	27	13	0	1	4	0	11	14	4	21	2	23	0
Transcript_23379.0	15	10	9	1	11	0	6	28	11	2	21	2	16	0
Transcript_233799.0	0	0	0	0	0	0	2	30	0	0	0	0	0	0
Transcript_233812.0	51	52	2	0	30	11	0	40	0	14	13	2	107	0
Transcript_233813.0	0	4	6	0	3	1	0	0	0	0	0	0	4	0
Transcript_233817.0	7	2	4	0	0	0	2	10	0	0	0	0	1	0
Transcript_233819.0	14	0	0	0	0	0	0	2	0	0	0	0	0	0
Transcript_233821.0	0	0	3	0	0	0	0	3	2	0	3	0	3	0
Transcript_233824.0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_233826.0	0	1	0	0	0	1	0	0	0	7	0	0	2	0
Transcript_233827.0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_233831.0	28	5	16	0	0	1	0	0	0	0	0	0	0	0
Transcript_233833.0	10	3	13	0	0	0	0	7	9	33	2	0	3	0
Transcript_233834.0	11	2	0	0	6	0	0	14	0	0	2	0	5	2
Transcript_233835.0	0	0	0	0	0	0	0	3	0	0	0	0	2	2
Transcript_233837.0	6	5	4	0	0	0	0	0	0	0	2	0	2	0
Transcript_233838.0	0	20	6	0	0	0	0	0	0	0	0	0	0	0
Transcript_233843.0	24	17	22	0	3	0	0	36	35	0	31	0	15	4
Transcript_233845.0	11	12	37	0	9	0	0	1	0	0	20	0	8	0
Transcript_233846.0	14	0	0	0	3	0	0	0	0	0	0	0	1	0
Transcript_233849.0	0	1	0	0	0	0	0	0	31	0	0	0	0	2
Transcript_233853.0	0	7	0	0	1	0	0	0	0	13	0	0	1	0
Transcript_233861.0	1	0	0	0	0	0	0	4	0	0	0	0	2	0
Transcript_233862.0	0	0	3	0	2	0	0	3	0	0	0	0	10	0
Transcript_233867.0	21	0	0	0	0	0	0	10	0	0	0	0	0	0
Transcript_233868.0	9	18	0	0	0	0	0	1	1	0	0	2	0	1
Transcript_233870.0	0	7	0	0	0	2	0	0	0	0	2	0	2	0
Transcript_233878.0	0	24	1	0	0	0	0	0	0	0	0	0	0	2
Transcript_233879.0	20	0	0	0	1	0	0	1	1	6	0	0	0	0
Transcript_233883.0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
Transcript_233900.0	0	0	1	0	0	0	0	0	0	0	7	0	1	0
Transcript_23390.0	4	5	10	0	7	0	0	7	0	0	0	0	3	0
Transcript_233902.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_233905.0	4	0	7	0	0	8	0	4	0	7	4	0	0	0
Transcript_233906.0	0	0	4	0	2	0	0	0	0	0	2	0	5	0
Transcript_233907.0	57	25	53	0	33	11	0	53	14	32	26	2	23	4
Transcript_233912.0	0	39	0	0	0	0	0	0	0	0	0	0	0	2
Transcript_233915.0	12	2	1	0	5	2	0	13	0	13	4	0	0	0
Transcript_233922.0	2	4	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_233924.0	0	0	6	0	0	22	0	0	1	0	13	0	18	0
Transcript_233929.0	20	0	0	0	0	0	0	8	0	0	0	0	0	0
Transcript_233931.0	0	7	5	0	0	0	0	0	0	0	0	0	0	0
Transcript_233934.0	9	1	1	0	0	0	0	0	0	0	0	0	6	0
Transcript_233938.0	3	0	4	0	0	0	0	0	8	6	2	0	5	2
Transcript_233940.0	0	9	0	0	0	0	0	1	0	0	0	0	0	0
Transcript_233941.0	0	0	0	0	6	0	0	0	0	0	0	0	5	0
Transcript_233947.0	63	3	0	0	0	3	0	18	0	0	7	1	0	0
Transcript_233948.0	3	13	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_23395.0	106	4	0	0	0	1	0	11	0	7	6	0	0	2
Transcript_23396.0	39	0	7	0	0	0	0	3	0	0	14	0	1	3
Transcript_233965.0	8	3	0	0	1	0	0	4	2	0	4	0	8	0
Transcript_233970.0	0	0	0	0	0	0	0	0	0	0	2	0	7	0
Transcript_233972.0	0	1	0	0	0	5	0	0	0	0	0	0	4	0
Transcript_233976.0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
Transcript_233978.0	0	24	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_233982.0	0	6	0	0	0	0	0	0	0	0	0	0	2	1
Transcript_233990.0	13	1	0	2	0	5	0	2	0	0	1	0	0	0
Transcript_233992.0	22	0	0	0	0	0	0	0	0	0	0	0	1	0
Transcript_233993.0	4	0	6	0	6	0	0	13	0	6	4	0	0	0
Transcript_233994.0	0	0	0	0	0	5	0	7	0	0	0	0	0	0
Transcript_233996.0	3	1	0	0	0	0	0	2	19	0	2	0	1	0
Transcript_23400.0	6	58	8	0	3	1	1	27	0	0	0	0	0	0
Transcript_234001.0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_234005.0	47	3	0	0	0	0	1	16	0	0	0	0	0	0
Transcript_2340.0	151	615	217	0	28	31	0	58	32	53	82	0	94	0
Transcript_234006.0	0	0	39	0	0	0	0	0	0	0	9	0	0	0
Transcript_234008.0	26	0	0	0	4	22	0	1	0	0	1	0	0	2
Transcript_23402.0	0	0	1	0	0	1	2	0	0	0	3	0	2	3
Transcript_234020.0	0	6	3	0	0	1	0	0	0	2	5	0	0	0
Transcript_234028.0	0	2	0	0	3	0	2	0	3	0	5	0	9	2
Transcript_234031.0	23	4	0	0	0	0	0	15	0	0	0	0	0	0
Transcript_234032.0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_234034.0	1	1	0	2	4	0	0	2	1	0	0	0	4	0
Transcript_234038.0	23	0	0	0	0	0	2	86	0	0	6	0	0	0
Transcript_234039.0	1	7	0	0	0	0	0	13	0	0	0	0	4	0
Transcript_234040.0	0	6	0	0	0	0	0	0	18	0	0	0	0	0
Transcript_234046.0	116	3	0	0	0	0	0	28	0	0	0	0	0	0
Transcript_234047.0	2	0	6	0	0	0	0	15	0	0	2	0	8	0
Transcript_234048.0	44	11	13	0	3	2	0	3	18	0	6	0	3	4
Transcript_234049.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_234051.0	0	12	0	0	0	0	0	0	0	0	1	0	0	0
Transcript_234053.0	0	3	0	0	4	4	0	1	0	0	0	0	0	0
Transcript_234057.0	23	0	0	0	10	0	0	24	1	0	2	0	0	0
Transcript_234058.0	5	0	0	0	0	3	0	3	0	0	3	0	0	0
Transcript_23406.0	10	1	0	0	7	0	0	8	8	8	0	0	6	0
Transcript_234067.0	0	1	9	0	0	0	0	2	0	0	0	0	0	0
Transcript_234073.0	0	2	0	0	0	0	0	2	0	10	1	0	2	1
Transcript_234076.0	98	0	2	0	16	3	0	14	2	0	0	0	9	1
Transcript_234089.0	0	0	2	0	0	0	0	0	0	0	6	0	0	0
Transcript_23409.0	18	67	21	0	4	0	2	0	1	4	11	0	0	2
Transcript_234098.0	15	5	5	0	0	3	0	15	0	0	1	0	0	0
Transcript_234101.0	0	3	13	0	0	2	0	0	0	0	3	0	2	0
Transcript_234103.0	33	0	3	0	2	1	0	12	0	1	0	0	0	0
Transcript_234116.0	1	0	7	0	0	0	3	5	0	0	3	0	0	0
Transcript_234117.0	0	1	1	0	2	1	0	0	5	0	6	0	8	4
Transcript_234118.0	0	61	9	0	0	0	0	0	0	0	0	0	0	0
Transcript_234119.0	5	7	0	0	6	0	0	20	0	0	0	0	2	0
Transcript_234125.0	0	0	0	0	0	2	0	18	0	0	1	0	0	0
Transcript_234128.0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_234129.0	0	1	1	0	9	1	0	6	0	0	0	0	8	0
Transcript_234131.0	9	8	0	0	4	0	0	2	26	0	0	0	3	0
Transcript_234136.0	0	0	4	0	0	0	0	1	0	0	6	0	1	0
Transcript_234140.0	4	0	0	2	0	2	0	12	0	0	5	0	3	0
Transcript_23414.0	26	6	0	0	0	0	0	4	0	0	0	0	7	0
Transcript_234144.0	0	0	10	0	10	0	0	0	0	0	5	0	5	0
Transcript_234147.0	25	1	6	0	8	7	0	3	0	15	6	0	14	2
Transcript_234151.0	2	0	2	0	10	1	0	1	0	7	4	0	23	0
Transcript_234157.0	12	0	0	0	0	7	0	2	0	0	1	0	0	0
Transcript_234160.0	26	0	0	0	0	0	0	1	0	0	0	0	0	0
Transcript_234166.0	0	0	0	0	3	0	0	10	0	0	6	0	0	0
Transcript_234167.0	209	0	0	0	0	0	0	254	2	0	0	0	0	2
Transcript_234172.0	2	6	0	0	0	0	0	3	0	0	0	0	0	0
Transcript_234177.0	0	36	0	0	0	0	0	0	0	0	0	1	0	0
Transcript_234180.0	22	1	0	0	0	1	0	7	0	0	0	0	1	0
Transcript_234182.0	42	6	7	0	0	0	0	25	0	6	2	0	1	0
Transcript_234185.0	5	8	0	0	2	0	0	6	0	5	0	0	3	0
Transcript_23419.0	35	29	25	2	9	2	0	67	6	3	19	0	11	4
Transcript_234192.0	3	3	0	0	0	0	0	6	0	0	1	0	0	0
Transcript_234205.0	0	11	0	0	2	0	0	0	0	0	0	0	0	0
Transcript_234207.0	0	0	0	0	15	0	0	0	0	0	0	0	13	0
Transcript_234213.0	94	40	42	16	161	165	6	65	31	105	35	16	98	5
Transcript_234214.0	12	6	6	0	5	10	0	3	0	0	7	0	6	0
Transcript_234215.0	0	39	10	0	18	0	0	1	0	2	2	3	10	2
Transcript_234219.0	19	0	0	0	0	0	0	12	0	0	5	0	0	0
Transcript_23422.0	0	9	0	0	38	2	0	20	107	30	27	7	85	3
Transcript_234221.0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
Transcript_234222.0	11	2	0	0	0	0	0	2	0	0	4	0	1	0
Transcript_23423.0	30	8	2	0	2	1	0	0	12	0	6	0	10	0
Transcript_234236.0	0	0	0	0	0	0	0	5	0	0	0	0	1	0
Transcript_23424.0	41	0	0	0	0	0	0	3	0	0	0	0	1	0
Transcript_234259.0	6	0	0	0	1	1	0	11	27	5	4	0	15	0
Transcript_234272.0	6	0	0	0	0	1	0	1	0	0	0	0	0	0
Transcript_234275.0	15	0	3	0	0	0	0	7	7	0	0	0	0	0
Transcript_234278.0	0	0	0	0	0	0	0	3	5	0	5	0	4	0
Transcript_234280.0	4	0	3	0	0	0	0	4	0	0	1	0	1	0
Transcript_23428.0	4	10	3	0	0	0	0	11	0	10	2	0	3	0
Transcript_234289.0	28	1	0	0	16	0	0	7	0	0	0	0	2	0
Transcript_234291.0	0	0	0	0	2	6	0	0	0	0	6	0	0	0
Transcript_234294.0	0	0	0	0	3	0	0	0	12	0	0	0	15	0
Transcript_234296.0	2	0	3	0	0	1	0	2	0	0	1	0	1	0
Transcript_234298.0	3	0	0	0	0	0	0	7	0	5	5	0	0	0
Transcript_234300.0	54	56	68	6	37	0	0	2	1	2	54	9	45	3
Transcript_234303.0	0	35	10	0	0	0	0	0	0	0	0	0	0	0
Transcript_234313.0	18	3	5	0	0	1	0	0	12	0	1	0	0	0
Transcript_234315.0	25	0	0	0	4	0	0	0	0	6	5	0	4	0
Transcript_234317.0	71	8	109	0	15	0	0	10	5	2	70	0	8	0
Transcript_234326.0	13	0	0	0	0	1	0	3	0	14	0	0	0	0
Transcript_234329.0	2	0	0	0	2	0	0	0	3	2	5	0	7	2
Transcript_234331.0	14	0	8	12	7	0	2	0	0	9	12	17	2	0
Transcript_234334.0	41	42	0	0	4	0	2	13	14	0	0	0	0	1
Transcript_234347.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_234355.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0
