# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
.......GO:1902679	BP	p	negative regulation of RNA biosynthetic process	30/964	6828/59161	1.890792909708542e-21	8	30	6.137513784913927e-18	5.982811545668927e-18	5.6837234865838766e-18	2.5257258374131385e-20	Transcript_108722.0, Transcript_143010.0, Transcript_145869.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161383.0, Transcript_236745.0, Transcript_238685.0, Transcript_245524.0, Transcript_263626.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_272299.0, Transcript_289203.0, Transcript_32285.0, Transcript_37185.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_44975.0, Transcript_45237.0, Transcript_60399.0, Transcript_66899.0, Transcript_77060.0, Transcript_81460.0, Transcript_84606.0, Transcript_95360.0, Transcript_98845.0
.......GO:0045892	BP	p	negative regulation of transcription, DNA-templated	30/964	6828/59161	1.890792909708542e-21	10	30	6.137513784913927e-18	5.982811545668927e-18	5.6837234865838766e-18	2.5257258374131385e-20	Transcript_108722.0, Transcript_143010.0, Transcript_145869.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161383.0, Transcript_236745.0, Transcript_238685.0, Transcript_245524.0, Transcript_263626.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_272299.0, Transcript_289203.0, Transcript_32285.0, Transcript_37185.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_44975.0, Transcript_45237.0, Transcript_60399.0, Transcript_66899.0, Transcript_77060.0, Transcript_81460.0, Transcript_84606.0, Transcript_95360.0, Transcript_98845.0
........GO:1903507	BP	p	negative regulation of nucleic acid-templated transcription	30/964	6828/59161	1.890792909708542e-21	9	30	6.137513784913927e-18	5.982811545668927e-18	5.6837234865838766e-18	2.5257258374131385e-20	Transcript_108722.0, Transcript_143010.0, Transcript_145869.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161383.0, Transcript_236745.0, Transcript_238685.0, Transcript_245524.0, Transcript_263626.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_272299.0, Transcript_289203.0, Transcript_32285.0, Transcript_37185.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_44975.0, Transcript_45237.0, Transcript_60399.0, Transcript_66899.0, Transcript_77060.0, Transcript_81460.0, Transcript_84606.0, Transcript_95360.0, Transcript_98845.0
.....GO:0031324	BP	p	negative regulation of cellular metabolic process	33/964	7104/59161	2.2903160200422604e-21	5	33	7.434365801057177e-18	7.246975095782188e-18	6.877819008186908e-18	3.046871229941466e-20	Transcript_108722.0, Transcript_143010.0, Transcript_145869.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161383.0, Transcript_236745.0, Transcript_238685.0, Transcript_245524.0, Transcript_263626.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_272299.0, Transcript_289203.0, Transcript_32285.0, Transcript_37185.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_44975.0, Transcript_45237.0, Transcript_47511.0, Transcript_51090.0, Transcript_60399.0, Transcript_66899.0, Transcript_77060.0, Transcript_81460.0, Transcript_84606.0, Transcript_92482.0, Transcript_95360.0, Transcript_98845.0
.....GO:0061025	BP	p	membrane fusion	7/964	4082/59161	2.6898508408210665e-21	5	7	8.731255829305182e-18	8.511175699866676e-18	8.074932224144842e-18	3.5637778895123193e-20	Transcript_161244.0, Transcript_234067.0, Transcript_245954.0, Transcript_26110.0, Transcript_38127.0, Transcript_61447.0, Transcript_80969.0
...GO:0055086	BP	p	nucleobase-containing small molecule metabolic process	0/964	2838/59161	3.970815542135435e-21	5	0	1.2889267249771621e-17	1.25643802392254e-17	1.191641744194844e-17	5.2395395324274884e-20	
.....GO:0051172	BP	p	negative regulation of nitrogen compound metabolic process	33/964	7051/59161	4.605085290053153e-21	5	33	1.4948106851512536e-17	1.4571324707562542e-17	1.381525587015946e-17	6.051865122069853e-20	Transcript_108722.0, Transcript_143010.0, Transcript_145869.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161383.0, Transcript_236745.0, Transcript_238685.0, Transcript_245524.0, Transcript_263626.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_272299.0, Transcript_289203.0, Transcript_32285.0, Transcript_37185.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_44975.0, Transcript_45237.0, Transcript_47511.0, Transcript_51090.0, Transcript_60399.0, Transcript_66899.0, Transcript_77060.0, Transcript_81460.0, Transcript_84606.0, Transcript_92482.0, Transcript_95360.0, Transcript_98845.0
....GO:0080135	BP	p	regulation of cellular response to stress	0/964	2800/59161	5.59392225796301e-21	5	0	1.815787164934793e-17	1.7700184138978158e-17	1.6776172851631067e-17	7.321722439253197e-20	
........GO:0006475	BP	p	internal protein amino acid acetylation	0/964	2812/59161	5.856281165104848e-21	9	0	1.9009488661930335e-17	1.853033528387494e-17	1.7557130932984333e-17	7.573501458936388e-20	
........GO:0018394	BP	p	peptidyl-lysine acetylation	0/964	2812/59161	5.856281165104848e-21	9	0	1.9009488661930335e-17	1.853033528387494e-17	1.7557130932984333e-17	7.573501458936388e-20	
.........GO:0018393	BP	p	internal peptidyl-lysine acetylation	0/964	2812/59161	5.856281165104848e-21	10	0	1.9009488661930335e-17	1.853033528387494e-17	1.7557130932984333e-17	7.573501458936388e-20	
....GO:0006753	BP	p	nucleoside phosphate metabolic process	0/964	2813/59161	5.8982135887954606e-21	6	0	1.9145601309230065e-17	1.8663017074305788e-17	1.7665149698442404e-17	7.597460836996058e-20	
...GO:0044260	BP	p	cellular macromolecule metabolic process	58/964	9337/59161	1.0548529202580444e-20	4	58	3.424052579157612e-17	3.337745872590153e-17	3.1582296432525847e-17	1.3533804660702023e-19	Transcript_106816.0, Transcript_108722.0, Transcript_139138.0, Transcript_141699.0, Transcript_143830.0, Transcript_145869.0, Transcript_148917.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161244.0, Transcript_161383.0, Transcript_167708.0, Transcript_190433.0, Transcript_200836.0, Transcript_202778.0, Transcript_232611.0, Transcript_232760.0, Transcript_234067.0, Transcript_236745.0, Transcript_238685.0, Transcript_245524.0, Transcript_245954.0, Transcript_26110.0, Transcript_263626.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_272299.0, Transcript_272737.0, Transcript_37185.0, Transcript_38127.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_45237.0, Transcript_47511.0, Transcript_51090.0, Transcript_54864.0, Transcript_60399.0, Transcript_61447.0, Transcript_64335.0, Transcript_66870.0, Transcript_66899.0, Transcript_70417.0, Transcript_74504.0, Transcript_77060.0, Transcript_80969.0, Transcript_81460.0, Transcript_84606.0, Transcript_88227.0, Transcript_8860.0, Transcript_90437.0, Transcript_92482.0, Transcript_94412.0, Transcript_95360.0, Transcript_96560.0, Transcript_98845.0
.....GO:0031290	BP	p	retinal ganglion cell axon guidance	0/964	2763/59161	1.3042086646719443e-20	5	0	4.233461325525131e-17	4.1267526532895337e-17	3.9034965333631293e-17	1.6667170572933587e-19	
.....GO:0009117	BP	p	nucleotide metabolic process	0/964	2765/59161	1.321080770991595e-20	7	0	4.288228182638717e-17	4.180139056406795e-17	3.952673666806852e-17	1.6816581108387128e-19	
...GO:0045165	BP	p	cell fate commitment	22/964	5807/59161	1.6716755883598387e-20	3	22	5.4262589598160364e-17	5.2894846174316374e-17	4.9999816847842774e-17	2.1196324061781392e-19	Transcript_145869.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161383.0, Transcript_236745.0, Transcript_238685.0, Transcript_245524.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_37185.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_45237.0, Transcript_60399.0, Transcript_66899.0, Transcript_77060.0, Transcript_84606.0, Transcript_95360.0, Transcript_98845.0
.....GO:0009890	BP	p	negative regulation of biosynthetic process	33/964	6945/59161	1.847612063073331e-20	5	33	5.997348756736032e-17	5.846179518716424e-17	5.5243600685892596e-17	2.3335987380295845e-19	Transcript_108722.0, Transcript_143010.0, Transcript_145869.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161383.0, Transcript_236745.0, Transcript_238685.0, Transcript_245524.0, Transcript_263626.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_272299.0, Transcript_289203.0, Transcript_32285.0, Transcript_37185.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_44975.0, Transcript_45237.0, Transcript_47511.0, Transcript_51090.0, Transcript_60399.0, Transcript_66899.0, Transcript_77060.0, Transcript_81460.0, Transcript_84606.0, Transcript_92482.0, Transcript_95360.0, Transcript_98845.0
......GO:1901796	BP	p	regulation of signal transduction by p53 class mediator	0/964	2726/59161	1.8922429799156004e-20	7	0	6.14222071280604e-17	5.987399830685374e-17	5.65591426696773e-17	2.3807057026379996e-19	
....GO:0048562	BP	p	embryonic organ morphogenesis	2/964	3164/59161	2.0020206968604887e-20	4	2	6.498559182009146e-17	6.334756428556419e-17	5.98203784221914e-17	2.5090962092699407e-19	Transcript_22662.0, Transcript_70307.0
....GO:0048523	BP	p	negative regulation of cellular process	61/964	9541/59161	2.3193811020696345e-20	4	61	7.528711057318033e-17	7.33894228448716e-17	6.927991351881998e-17	2.895658098968475e-19	Transcript_108722.0, Transcript_110081.0, Transcript_143010.0, Transcript_145869.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161383.0, Transcript_176163.0, Transcript_184942.0, Transcript_222474.0, Transcript_234590.0, Transcript_236745.0, Transcript_238685.0, Transcript_245524.0, Transcript_246268.0, Transcript_255277.0, Transcript_26229.0, Transcript_263626.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_272299.0, Transcript_289203.0, Transcript_32285.0, Transcript_34204.0, Transcript_37185.0, Transcript_40150.0, Transcript_40849.0, Transcript_41509.0, Transcript_42895.0, Transcript_44975.0, Transcript_45237.0, Transcript_47511.0, Transcript_51090.0, Transcript_52618.0, Transcript_53709.0, Transcript_54864.0, Transcript_58526.0, Transcript_59097.0, Transcript_60029.0, Transcript_60399.0, Transcript_61403.0, Transcript_61635.0, Transcript_63015.0, Transcript_64335.0, Transcript_65535.0, Transcript_66899.0, Transcript_67453.0, Transcript_68249.0, Transcript_73541.0, Transcript_76702.0, Transcript_77060.0, Transcript_81023.0, Transcript_81460.0, Transcript_84606.0, Transcript_8860.0, Transcript_92482.0, Transcript_95360.0, Transcript_98218.0, Transcript_98845.0
......GO:0010558	BP	p	negative regulation of macromolecule biosynthetic process	33/964	6935/59161	2.7096021488265654e-20	6	33	8.795368575091032e-17	8.573672419084635e-17	8.090872016396124e-17	3.344246606498491e-19	Transcript_108722.0, Transcript_143010.0, Transcript_145869.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161383.0, Transcript_236745.0, Transcript_238685.0, Transcript_245524.0, Transcript_263626.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_272299.0, Transcript_289203.0, Transcript_32285.0, Transcript_37185.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_44975.0, Transcript_45237.0, Transcript_47511.0, Transcript_51090.0, Transcript_60399.0, Transcript_66899.0, Transcript_77060.0, Transcript_81460.0, Transcript_84606.0, Transcript_92482.0, Transcript_95360.0, Transcript_98845.0
......GO:0031327	BP	p	negative regulation of cellular biosynthetic process	33/964	6935/59161	2.7096021488265654e-20	6	33	8.795368575091032e-17	8.573672419084635e-17	8.090872016396124e-17	3.344246606498491e-19	Transcript_108722.0, Transcript_143010.0, Transcript_145869.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161383.0, Transcript_236745.0, Transcript_238685.0, Transcript_245524.0, Transcript_263626.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_272299.0, Transcript_289203.0, Transcript_32285.0, Transcript_37185.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_44975.0, Transcript_45237.0, Transcript_47511.0, Transcript_51090.0, Transcript_60399.0, Transcript_66899.0, Transcript_77060.0, Transcript_81460.0, Transcript_84606.0, Transcript_92482.0, Transcript_95360.0, Transcript_98845.0
.......GO:2000113	BP	p	negative regulation of cellular macromolecule biosynthetic process	33/964	6935/59161	2.7096021488265654e-20	7	33	8.795368575091032e-17	8.573672419084635e-17	8.090872016396124e-17	3.344246606498491e-19	Transcript_108722.0, Transcript_143010.0, Transcript_145869.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161383.0, Transcript_236745.0, Transcript_238685.0, Transcript_245524.0, Transcript_263626.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_272299.0, Transcript_289203.0, Transcript_32285.0, Transcript_37185.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_44975.0, Transcript_45237.0, Transcript_47511.0, Transcript_51090.0, Transcript_60399.0, Transcript_66899.0, Transcript_77060.0, Transcript_81460.0, Transcript_84606.0, Transcript_92482.0, Transcript_95360.0, Transcript_98845.0
.....GO:0006163	BP	p	purine nucleotide metabolic process	0/964	2709/59161	2.853339633105279e-20	8	0	9.261940449059735e-17	9.028483877321302e-17	8.511512125553046e-17	3.50831077615899e-19	
.....GO:2001020	BP	p	regulation of response to DNA damage stimulus	0/964	2714/59161	2.9061436543399976e-20	6	0	9.433342301987632e-17	9.19556537327927e-17	8.666120377241873e-17	3.559751812070805e-19	
....GO:0072521	BP	p	purine-containing compound metabolic process	0/964	2716/59161	2.937998357184271e-20	4	0	9.536742667420144e-17	9.296359427975587e-17	8.758173102766312e-17	3.585241604293287e-19	
..GO:0044281	BP	p	small molecule metabolic process	22/964	5746/59161	3.4003765180919146e-20	2	22	1.1037622177726354e-16	1.0759407753013908e-16	1.0133122023913906e-16	4.1339408905342155e-19	Transcript_145869.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161383.0, Transcript_236745.0, Transcript_238685.0, Transcript_245524.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_37185.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_45237.0, Transcript_60399.0, Transcript_66899.0, Transcript_77060.0, Transcript_84606.0, Transcript_95360.0, Transcript_98845.0
.....GO:0009259	BP	p	ribonucleotide metabolic process	0/964	2681/59161	4.255029907249256e-20	8	0	1.3811827078931083e-16	1.346368601529267e-16	1.2675734093695534e-16	5.110353569406758e-19	
......GO:0009150	BP	p	purine ribonucleotide metabolic process	0/964	2681/59161	4.255029907249256e-20	9	0	1.3811827078931083e-16	1.346368601529267e-16	1.2675734093695534e-16	5.110353569406758e-19	
..GO:0045321	BP	p	leukocyte activation	0/964	2681/59161	4.255029907249256e-20	3	0	1.3811827078931083e-16	1.346368601529267e-16	1.2675734093695534e-16	5.110353569406758e-19	
.....GO:2001022	BP	p	positive regulation of response to DNA damage stimulus	0/964	2684/59161	4.266880656032861e-20	7	0	1.3850294609482667e-16	1.3501183932850603e-16	1.2698236832353796e-16	5.110353569406758e-19	
.....GO:1901293	BP	p	nucleoside phosphate biosynthetic process	0/964	2686/59161	4.2854352851584985e-20	7	0	1.3910522935624486e-16	1.3559894143148346e-16	1.2749169973346534e-16	5.110353569406758e-19	
..GO:0001775	BP	p	cell activation	0/964	2687/59161	4.297986828244131e-20	2	0	1.395126524448045e-16	1.3599609500923966e-16	1.2782212827198045e-16	5.110353569406758e-19	
....GO:0014070	BP	p	response to organic cyclic compound	1/964	2920/59161	4.3518648697359747e-20	4	1	1.4126153367162975e-16	1.3770089391683194e-16	1.2938094257725053e-16	5.155530425971888e-19	Transcript_126778.0
...GO:0016197	BP	p	endosomal transport	0/964	2691/59161	4.3707022032391414e-20	5	0	1.4187299351714254e-16	1.3829694129882542e-16	1.2989726948026727e-16	5.15901794607791e-19	
....GO:0019693	BP	p	ribose phosphate metabolic process	0/964	2698/59161	4.5898440141613444e-20	5	0	1.4898633669967724e-16	1.4523098547570067e-16	1.3636426566073353e-16	5.398055677524538e-19	
.....GO:0015849	BP	p	organic acid transport	1/964	2886/59161	6.354461052614394e-20	5	1	2.0626580576786322e-16	2.0106666762329446e-16	1.887274932626475e-16	7.243025574295257e-19	Transcript_75823.0
......GO:0046942	BP	p	carboxylic acid transport	1/964	2886/59161	6.354461052614394e-20	7	1	2.0626580576786322e-16	2.0106666762329446e-16	1.887274932626475e-16	7.243025574295257e-19	Transcript_75823.0
....GO:0009306	BP	p	protein secretion	0/964	2658/59161	6.381183412012441e-20	8	0	2.0713321355392383e-16	2.0191221151926133e-16	1.8939352366852924e-16	7.243025574295257e-19	
....GO:0035592	BP	p	establishment of protein localization to extracellular region	0/964	2658/59161	6.381183412012441e-20	5	0	2.0713321355392383e-16	2.0191221151926133e-16	1.8939352366852924e-16	7.243025574295257e-19	
....GO:0071692	BP	p	protein localization to extracellular region	0/964	2658/59161	6.381183412012441e-20	4	0	2.0713321355392383e-16	2.0191221151926133e-16	1.8939352366852924e-16	7.243025574295257e-19	
