go	onto	in_study	in_population	depth	log2fc	fdr	n_genes	description	genes
GO:0022835	MF	4	1245	4	1.919419169288503	0.005624175269442975	4	transmitter-gated channel activity	['Transcript_212947.0', 'Transcript_241184.0', 'Transcript_28339.0', 'Transcript_284187.0']
GO:0022824	MF	4	1245	5	1.919419169288503	0.005624175269442975	4	transmitter-gated ion channel activity	['Transcript_212947.0', 'Transcript_241184.0', 'Transcript_28339.0', 'Transcript_284187.0']
GO:0000987	MF	4	1164	6	1.8223644852413434	0.009659363472073553	4	cis-regulatory region sequence-specific DNA binding	['Transcript_102519.0', 'Transcript_233817.0', 'Transcript_37075.0', 'Transcript_77714.0']
GO:0000978	MF	4	1161	7	1.818641399198626	0.009659363472073553	4	RNA polymerase II cis-regulatory region sequence-specific DNA binding	['Transcript_102519.0', 'Transcript_233817.0', 'Transcript_37075.0', 'Transcript_77714.0']
GO:0043167	MF	24	6781	2	1.7798089708240916	2.652400832306559e-14	24	ion binding	['Transcript_116851.0', 'Transcript_123380.0', 'Transcript_133708.0', 'Transcript_187368.0', 'Transcript_211621.0', 'Transcript_211997.0', 'Transcript_212947.0', 'Transcript_21915.0', 'Transcript_22207.0', 'Transcript_241184.0', 'Transcript_259687.0', 'Transcript_262971.0', 'Transcript_268558.0', 'Transcript_283007.0', 'Transcript_28339.0', 'Transcript_284187.0', 'Transcript_285446.0', 'Transcript_45430.0', 'Transcript_48093.0', 'Transcript_48779.0', 'Transcript_5147.0', 'Transcript_52692.0', 'Transcript_8966.0', 'Transcript_92122.0']
GO:0099094	MF	4	1094	6	1.7328861651256162	0.01743349678549448	4	ligand-gated cation channel activity	['Transcript_196303.0', 'Transcript_212947.0', 'Transcript_241184.0', 'Transcript_284187.0']
GO:0016788	MF	14	3802	3	1.7226770369240072	1.3213332075164225e-07	14	hydrolase activity, acting on ester bonds	['Transcript_100532.0', 'Transcript_10566.0', 'Transcript_116851.0', 'Transcript_11892.0', 'Transcript_133708.0', 'Transcript_18460.0', 'Transcript_198025.0', 'Transcript_22207.0', 'Transcript_232117.0', 'Transcript_277684.0', 'Transcript_285512.0', 'Transcript_49395.0', 'Transcript_86125.0', 'Transcript_8966.0']
GO:0005230	MF	5	1354	6	1.718573071020694	0.005930786181201652	5	extracellular ligand-gated ion channel activity	['Transcript_133708.0', 'Transcript_212947.0', 'Transcript_241184.0', 'Transcript_28339.0', 'Transcript_284187.0']
GO:0004519	MF	4	1045	5	1.6667763693013047	0.03187847854118163	4	endonuclease activity	['Transcript_133708.0', 'Transcript_18460.0', 'Transcript_232117.0', 'Transcript_8966.0']
GO:0003779	MF	5	1303	4	1.6631824160138315	0.010385967164124873	5	actin binding	['Transcript_196303.0', 'Transcript_211997.0', 'Transcript_22207.0', 'Transcript_55614.0', 'Transcript_67747.0']
GO:0004721	MF	5	1290	3	1.6487163977563135	0.01029403627266756	5	phosphoprotein phosphatase activity	['Transcript_10566.0', 'Transcript_11892.0', 'Transcript_198025.0', 'Transcript_22207.0', 'Transcript_8966.0']
GO:0016741	MF	6	1482	3	1.5858563739177371	0.006227055565583951	6	transferase activity, transferring one-carbon groups	['Transcript_133708.0', 'Transcript_185711.0', 'Transcript_211621.0', 'Transcript_219127.0', 'Transcript_285446.0', 'Transcript_8966.0']
GO:0016791	MF	7	1709	5	1.5690709019515945	0.00282205931670695	7	phosphatase activity	['Transcript_10566.0', 'Transcript_116851.0', 'Transcript_11892.0', 'Transcript_198025.0', 'Transcript_22207.0', 'Transcript_49395.0', 'Transcript_8966.0']
GO:0030424	CC	3	3949	5	3.999798294072252	1.718087480719426e-16	3	axon	['Transcript_11892.0', 'Transcript_167638.0', 'Transcript_22207.0']
GO:0030133	CC	3	3787	6	3.939366347496323	1.1652524311328998e-15	3	transport vesicle	['Transcript_187368.0', 'Transcript_22207.0', 'Transcript_255812.0']
GO:0043235	CC	7	8238	2	3.838212631143712	1.023036905802196e-34	7	receptor complex	['Transcript_101038.0', 'Transcript_12207.0', 'Transcript_167638.0', 'Transcript_212947.0', 'Transcript_241184.0', 'Transcript_284187.0', 'Transcript_47970.0']
GO:0005912	CC	3	3248	5	3.71786255879708	6.2600487193085e-13	3	adherens junction	['Transcript_11892.0', 'Transcript_12207.0', 'Transcript_22207.0']
GO:0099503	CC	4	3994	6	3.6011077597770322	1.705689571801978e-15	4	secretory vesicle	['Transcript_18281.0', 'Transcript_187368.0', 'Transcript_22207.0', 'Transcript_48093.0']
GO:1902493	CC	3	2896	4	3.5523725286951087	3.141918725696981e-11	3	acetyltransferase complex	['Transcript_212947.0', 'Transcript_277684.0', 'Transcript_8966.0']
GO:0031248	CC	3	2896	5	3.5523725286951087	3.141918725696981e-11	3	protein acetyltransferase complex	['Transcript_212947.0', 'Transcript_277684.0', 'Transcript_8966.0']
GO:0000123	CC	3	2881	6	3.5448805867717734	3.141918725696981e-11	3	histone acetyltransferase complex	['Transcript_212947.0', 'Transcript_277684.0', 'Transcript_8966.0']
GO:0070603	CC	4	3795	4	3.527373312635888	1.584587843616879e-14	4	SWI/SNF superfamily-type complex	['Transcript_261730.0', 'Transcript_268558.0', 'Transcript_285512.0', 'Transcript_8966.0']
GO:0070161	CC	5	4129	3	3.327137750621874	2.8864594623408103e-15	5	anchoring junction	['Transcript_11892.0', 'Transcript_12207.0', 'Transcript_22207.0', 'Transcript_236739.0', 'Transcript_283007.0']
GO:0005911	CC	5	4129	4	3.327137750621874	2.8864594623408103e-15	5	cell-cell junction	['Transcript_11892.0', 'Transcript_12207.0', 'Transcript_22207.0', 'Transcript_236739.0', 'Transcript_283007.0']
GO:1904949	CC	5	3915	3	3.2503576396241005	2.5623744276282124e-14	5	ATPase complex	['Transcript_219127.0', 'Transcript_261730.0', 'Transcript_268558.0', 'Transcript_285512.0', 'Transcript_8966.0']
GO:0005875	CC	5	3599	2	3.1289414343704243	9.722485685613857e-13	5	microtubule associated complex	['Transcript_100532.0', 'Transcript_11892.0', 'Transcript_18281.0', 'Transcript_278134.0', 'Transcript_48093.0']
GO:0000790	CC	6	4151	3	3.0717698582155113	2.197349477627348e-14	6	nuclear chromatin	['Transcript_12207.0', 'Transcript_261730.0', 'Transcript_268558.0', 'Transcript_277684.0', 'Transcript_285512.0', 'Transcript_8966.0']
GO:0030286	CC	5	3294	3	3.0011858871720523	2.2502676623374587e-11	5	dynein complex	['Transcript_100532.0', 'Transcript_11892.0', 'Transcript_18281.0', 'Transcript_278134.0', 'Transcript_48093.0']
GO:0043005	CC	13	7361	4	2.7827354801690314	5.3691216068090725e-24	13	neuron projection	['Transcript_11892.0', 'Transcript_133708.0', 'Transcript_167638.0', 'Transcript_196303.0', 'Transcript_212947.0', 'Transcript_219288.0', 'Transcript_22207.0', 'Transcript_241184.0', 'Transcript_247529.0', 'Transcript_259687.0', 'Transcript_284187.0', 'Transcript_285446.0', 'Transcript_55614.0']
GO:0000785	CC	8	4508	2	2.7757609425052805	1.6768879087090342e-14	8	chromatin	['Transcript_12207.0', 'Transcript_185711.0', 'Transcript_190182.0', 'Transcript_261730.0', 'Transcript_268558.0', 'Transcript_277684.0', 'Transcript_285512.0', 'Transcript_8966.0']
GO:0019013	CC	4	2085	2	2.6633208106650854	1.755289135208407e-06	4	viral nucleocapsid	['Transcript_133708.0', 'Transcript_219127.0', 'Transcript_22207.0', 'Transcript_231300.0']
GO:0019028	CC	4	2085	2	2.6633208106650854	1.755289135208407e-06	4	viral capsid	['Transcript_133708.0', 'Transcript_219127.0', 'Transcript_22207.0', 'Transcript_231300.0']
GO:0045202	CC	12	6148	3	2.6384280913026745	6.941242896526194e-19	12	synapse	['Transcript_10566.0', 'Transcript_133708.0', 'Transcript_187368.0', 'Transcript_196303.0', 'Transcript_212947.0', 'Transcript_219127.0', 'Transcript_22207.0', 'Transcript_241184.0', 'Transcript_28339.0', 'Transcript_284187.0', 'Transcript_285446.0', 'Transcript_8966.0']
GO:0008540	CC	4	54	2	2.6076233555034722	0.019618797109862196	4	proteasome regulatory particle, base subcomplex	['Transcript_133708.0', 'Transcript_219127.0', 'Transcript_285446.0', 'Transcript_8966.0']
GO:0000152	CC	7	96	5	2.5849032790033886	0.0010076635767835265	7	nuclear ubiquitin ligase complex	['Transcript_133708.0', 'Transcript_18460.0', 'Transcript_211621.0', 'Transcript_242813.0', 'Transcript_254523.0', 'Transcript_58099.0', 'Transcript_8966.0']
GO:0030054	CC	17	7668	2	2.454660922750871	2.0020607690749185e-22	17	cell junction	['Transcript_10566.0', 'Transcript_11892.0', 'Transcript_12207.0', 'Transcript_133708.0', 'Transcript_187368.0', 'Transcript_196303.0', 'Transcript_212947.0', 'Transcript_219127.0', 'Transcript_22207.0', 'Transcript_236739.0', 'Transcript_241184.0', 'Transcript_278134.0', 'Transcript_283007.0', 'Transcript_28339.0', 'Transcript_284187.0', 'Transcript_285446.0', 'Transcript_8966.0']
GO:0005768	CC	9	4007	6	2.435870935321545	1.629763210561797e-11	9	endosome	['Transcript_10566.0', 'Transcript_19643.0', 'Transcript_211621.0', 'Transcript_261730.0', 'Transcript_277684.0', 'Transcript_48779.0', 'Transcript_55614.0', 'Transcript_85763.0', 'Transcript_8966.0']
GO:0031410	CC	14	6119	5	2.4092144041102124	2.881171110830093e-17	14	cytoplasmic vesicle	['Transcript_10566.0', 'Transcript_18281.0', 'Transcript_187368.0', 'Transcript_19643.0', 'Transcript_211621.0', 'Transcript_22207.0', 'Transcript_255812.0', 'Transcript_261730.0', 'Transcript_277684.0', 'Transcript_48093.0', 'Transcript_48779.0', 'Transcript_55614.0', 'Transcript_85763.0', 'Transcript_8966.0']
GO:0097708	CC	14	6119	4	2.4092144041102124	2.881171110830093e-17	14	intracellular vesicle	['Transcript_10566.0', 'Transcript_18281.0', 'Transcript_187368.0', 'Transcript_19643.0', 'Transcript_211621.0', 'Transcript_22207.0', 'Transcript_255812.0', 'Transcript_261730.0', 'Transcript_277684.0', 'Transcript_48093.0', 'Transcript_48779.0', 'Transcript_55614.0', 'Transcript_85763.0', 'Transcript_8966.0']
GO:0031982	CC	14	6119	4	2.4092144041102124	2.881171110830093e-17	14	vesicle	['Transcript_10566.0', 'Transcript_18281.0', 'Transcript_187368.0', 'Transcript_19643.0', 'Transcript_211621.0', 'Transcript_22207.0', 'Transcript_255812.0', 'Transcript_261730.0', 'Transcript_277684.0', 'Transcript_48093.0', 'Transcript_48779.0', 'Transcript_55614.0', 'Transcript_85763.0', 'Transcript_8966.0']
GO:0005838	CC	4	68	2	2.2750480164166014	0.0413839367358865	4	proteasome regulatory particle	['Transcript_133708.0', 'Transcript_219127.0', 'Transcript_285446.0', 'Transcript_8966.0']
GO:0032806	CC	6	106	7	2.219552903824898	0.009514121419440802	6	carboxy-terminal domain protein kinase complex	['Transcript_12207.0', 'Transcript_185711.0', 'Transcript_219127.0', 'Transcript_278134.0', 'Transcript_289541.0', 'Transcript_8966.0']
GO:0005819	CC	8	3035	5	2.204969943476104	9.721340181315041e-08	8	spindle	['Transcript_133708.0', 'Transcript_185363.0', 'Transcript_190433.0', 'Transcript_211621.0', 'Transcript_212436.0', 'Transcript_219127.0', 'Transcript_271955.0', 'Transcript_277684.0']
GO:0042995	CC	27	9364	2	2.0755108592816036	2.214836415825516e-23	27	cell projection	['Transcript_100532.0', 'Transcript_10566.0', 'Transcript_10670.0', 'Transcript_11892.0', 'Transcript_133708.0', 'Transcript_167638.0', 'Transcript_18281.0', 'Transcript_18460.0', 'Transcript_196303.0', 'Transcript_212947.0', 'Transcript_219127.0', 'Transcript_219288.0', 'Transcript_22207.0', 'Transcript_241184.0', 'Transcript_247529.0', 'Transcript_259687.0', 'Transcript_262971.0', 'Transcript_271955.0', 'Transcript_277684.0', 'Transcript_284187.0', 'Transcript_285446.0', 'Transcript_45430.0', 'Transcript_48093.0', 'Transcript_55614.0', 'Transcript_56326.0', 'Transcript_85763.0', 'Transcript_99859.0']
GO:0120025	CC	27	9364	3	2.0755108592816036	2.214836415825516e-23	27	plasma membrane bounded cell projection	['Transcript_100532.0', 'Transcript_10566.0', 'Transcript_10670.0', 'Transcript_11892.0', 'Transcript_133708.0', 'Transcript_167638.0', 'Transcript_18281.0', 'Transcript_18460.0', 'Transcript_196303.0', 'Transcript_212947.0', 'Transcript_219127.0', 'Transcript_219288.0', 'Transcript_22207.0', 'Transcript_241184.0', 'Transcript_247529.0', 'Transcript_259687.0', 'Transcript_262971.0', 'Transcript_271955.0', 'Transcript_277684.0', 'Transcript_284187.0', 'Transcript_285446.0', 'Transcript_45430.0', 'Transcript_48093.0', 'Transcript_55614.0', 'Transcript_56326.0', 'Transcript_85763.0', 'Transcript_99859.0']
GO:0098590	CC	30	9909	3	2.0051223017312223	7.340978714974054e-24	30	plasma membrane region	['Transcript_100532.0', 'Transcript_10566.0', 'Transcript_10670.0', 'Transcript_11892.0', 'Transcript_167638.0', 'Transcript_18281.0', 'Transcript_18460.0', 'Transcript_196303.0', 'Transcript_212947.0', 'Transcript_219127.0', 'Transcript_219288.0', 'Transcript_22207.0', 'Transcript_241184.0', 'Transcript_247529.0', 'Transcript_259687.0', 'Transcript_262971.0', 'Transcript_271955.0', 'Transcript_277684.0', 'Transcript_278134.0', 'Transcript_28339.0', 'Transcript_284187.0', 'Transcript_285446.0', 'Transcript_291214.0', 'Transcript_45430.0', 'Transcript_48093.0', 'Transcript_55614.0', 'Transcript_56326.0', 'Transcript_85763.0', 'Transcript_8966.0', 'Transcript_99859.0']
GO:0042175	CC	16	5256	3	1.997238702655389	3.215120806073114e-12	16	nuclear outer membrane-endoplasmic reticulum membrane network	['Transcript_11198.0', 'Transcript_11892.0', 'Transcript_133708.0', 'Transcript_139736.0', 'Transcript_187368.0', 'Transcript_203424.0', 'Transcript_204931.0', 'Transcript_211621.0', 'Transcript_219127.0', 'Transcript_21915.0', 'Transcript_231300.0', 'Transcript_262971.0', 'Transcript_277684.0', 'Transcript_285446.0', 'Transcript_8966.0', 'Transcript_91293.0']
GO:1905369	CC	7	145	4	1.9899566897096101	0.010043596867795598	7	endopeptidase complex	['Transcript_104208.0', 'Transcript_133708.0', 'Transcript_17457.0', 'Transcript_219127.0', 'Transcript_22207.0', 'Transcript_285446.0', 'Transcript_8966.0']
GO:0000502	CC	7	145	5	1.9899566897096101	0.010043596867795598	7	proteasome complex	['Transcript_104208.0', 'Transcript_133708.0', 'Transcript_17457.0', 'Transcript_219127.0', 'Transcript_22207.0', 'Transcript_285446.0', 'Transcript_8966.0']
GO:0097060	CC	5	1616	4	1.9737725301974915	0.0010293125694158507	5	synaptic membrane	['Transcript_10566.0', 'Transcript_212947.0', 'Transcript_241184.0', 'Transcript_28339.0', 'Transcript_284187.0']
GO:0098827	CC	16	5150	3	1.9678458592910026	8.409962296358358e-12	16	endoplasmic reticulum subcompartment	['Transcript_11198.0', 'Transcript_11892.0', 'Transcript_133708.0', 'Transcript_139736.0', 'Transcript_187368.0', 'Transcript_203424.0', 'Transcript_204931.0', 'Transcript_211621.0', 'Transcript_219127.0', 'Transcript_21915.0', 'Transcript_231300.0', 'Transcript_262971.0', 'Transcript_277684.0', 'Transcript_285446.0', 'Transcript_8966.0', 'Transcript_91293.0']
GO:0005789	CC	16	5132	4	1.962794597422742	8.409962296358358e-12	16	endoplasmic reticulum membrane	['Transcript_11198.0', 'Transcript_11892.0', 'Transcript_133708.0', 'Transcript_139736.0', 'Transcript_187368.0', 'Transcript_203424.0', 'Transcript_204931.0', 'Transcript_211621.0', 'Transcript_219127.0', 'Transcript_21915.0', 'Transcript_231300.0', 'Transcript_262971.0', 'Transcript_277684.0', 'Transcript_285446.0', 'Transcript_8966.0', 'Transcript_91293.0']
GO:0005694	CC	15	4793	5	1.9573117713435035	4.7931095550850255e-11	15	chromosome	['Transcript_11892.0', 'Transcript_12207.0', 'Transcript_133708.0', 'Transcript_185711.0', 'Transcript_190433.0', 'Transcript_212947.0', 'Transcript_219127.0', 'Transcript_2214.0', 'Transcript_261730.0', 'Transcript_268558.0', 'Transcript_277684.0', 'Transcript_278134.0', 'Transcript_285512.0', 'Transcript_291214.0', 'Transcript_8966.0']
GO:0000228	CC	15	4703	6	1.9299641635825227	1.2787493334103707e-10	15	nuclear chromosome	['Transcript_11892.0', 'Transcript_12207.0', 'Transcript_133708.0', 'Transcript_185711.0', 'Transcript_190433.0', 'Transcript_212947.0', 'Transcript_219127.0', 'Transcript_2214.0', 'Transcript_261730.0', 'Transcript_268558.0', 'Transcript_277684.0', 'Transcript_278134.0', 'Transcript_285512.0', 'Transcript_291214.0', 'Transcript_8966.0']
GO:0099513	CC	18	5453	5	1.8803985810100206	8.01106082877974e-12	18	polymeric cytoskeletal fiber	['Transcript_100532.0', 'Transcript_10566.0', 'Transcript_11892.0', 'Transcript_133708.0', 'Transcript_18281.0', 'Transcript_185363.0', 'Transcript_187368.0', 'Transcript_190433.0', 'Transcript_19643.0', 'Transcript_219127.0', 'Transcript_22207.0', 'Transcript_271955.0', 'Transcript_277684.0', 'Transcript_278134.0', 'Transcript_285446.0', 'Transcript_48093.0', 'Transcript_85763.0', 'Transcript_8966.0']
GO:0005773	CC	33	9810	5	1.853132444081207	1.3787837369842656e-21	33	vacuole	['Transcript_10225.0', 'Transcript_11198.0', 'Transcript_11892.0', 'Transcript_12207.0', 'Transcript_139736.0', 'Transcript_18281.0', 'Transcript_185711.0', 'Transcript_187368.0', 'Transcript_190433.0', 'Transcript_19643.0', 'Transcript_201945.0', 'Transcript_203424.0', 'Transcript_204931.0', 'Transcript_21124.0', 'Transcript_211621.0', 'Transcript_212947.0', 'Transcript_219127.0', 'Transcript_21915.0', 'Transcript_2214.0', 'Transcript_22207.0', 'Transcript_231300.0', 'Transcript_255812.0', 'Transcript_261730.0', 'Transcript_262971.0', 'Transcript_262995.0', 'Transcript_267208.0', 'Transcript_277684.0', 'Transcript_48093.0', 'Transcript_48779.0', 'Transcript_55614.0', 'Transcript_85763.0', 'Transcript_8966.0', 'Transcript_91293.0']
GO:0009986	CC	5	1461	2	1.8283015102491953	0.003406219923405076	5	cell surface	['Transcript_101038.0', 'Transcript_10566.0', 'Transcript_12207.0', 'Transcript_47970.0', 'Transcript_48093.0']
GO:0098802	CC	4	1161	3	1.818641399198626	0.01276283943133334	4	plasma membrane signaling receptor complex	['Transcript_12207.0', 'Transcript_212947.0', 'Transcript_241184.0', 'Transcript_284187.0']
GO:0031984	CC	22	6259	2	1.7897739846396412	5.920326303341318e-13	22	organelle subcompartment	['Transcript_11198.0', 'Transcript_11892.0', 'Transcript_133708.0', 'Transcript_139736.0', 'Transcript_187368.0', 'Transcript_19643.0', 'Transcript_201945.0', 'Transcript_203424.0', 'Transcript_204931.0', 'Transcript_21124.0', 'Transcript_211621.0', 'Transcript_219127.0', 'Transcript_21915.0', 'Transcript_231300.0', 'Transcript_262971.0', 'Transcript_262995.0', 'Transcript_267208.0', 'Transcript_277684.0', 'Transcript_285446.0', 'Transcript_48779.0', 'Transcript_8966.0', 'Transcript_91293.0']
GO:0099512	CC	20	5689	4	1.789520413140458	8.409962296358358e-12	20	supramolecular fiber	['Transcript_100532.0', 'Transcript_10566.0', 'Transcript_11198.0', 'Transcript_11892.0', 'Transcript_133708.0', 'Transcript_18281.0', 'Transcript_185363.0', 'Transcript_187368.0', 'Transcript_190433.0', 'Transcript_19643.0', 'Transcript_219127.0', 'Transcript_22207.0', 'Transcript_271955.0', 'Transcript_277684.0', 'Transcript_278134.0', 'Transcript_285446.0', 'Transcript_48093.0', 'Transcript_67747.0', 'Transcript_85763.0', 'Transcript_8966.0']
GO:0099081	CC	20	5689	3	1.789520413140458	8.409962296358358e-12	20	supramolecular polymer	['Transcript_100532.0', 'Transcript_10566.0', 'Transcript_11198.0', 'Transcript_11892.0', 'Transcript_133708.0', 'Transcript_18281.0', 'Transcript_185363.0', 'Transcript_187368.0', 'Transcript_190433.0', 'Transcript_19643.0', 'Transcript_219127.0', 'Transcript_22207.0', 'Transcript_271955.0', 'Transcript_277684.0', 'Transcript_278134.0', 'Transcript_285446.0', 'Transcript_48093.0', 'Transcript_67747.0', 'Transcript_85763.0', 'Transcript_8966.0']
GO:0015629	CC	6	1661	6	1.7503629995742795	0.0020365283556291664	6	actin cytoskeleton	['Transcript_11892.0', 'Transcript_196303.0', 'Transcript_22207.0', 'Transcript_55614.0', 'Transcript_67747.0', 'Transcript_85763.0']
GO:0031090	CC	33	9003	3	1.7292851272940504	3.3720919193740463e-18	33	organelle membrane	['Transcript_10566.0', 'Transcript_11198.0', 'Transcript_11892.0', 'Transcript_12207.0', 'Transcript_133708.0', 'Transcript_139736.0', 'Transcript_18460.0', 'Transcript_185711.0', 'Transcript_187368.0', 'Transcript_190433.0', 'Transcript_19643.0', 'Transcript_201945.0', 'Transcript_203424.0', 'Transcript_204931.0', 'Transcript_207314.0', 'Transcript_21124.0', 'Transcript_211621.0', 'Transcript_212947.0', 'Transcript_219127.0', 'Transcript_21915.0', 'Transcript_2214.0', 'Transcript_22207.0', 'Transcript_231300.0', 'Transcript_235006.0', 'Transcript_262971.0', 'Transcript_262995.0', 'Transcript_267208.0', 'Transcript_268390.0', 'Transcript_277684.0', 'Transcript_285446.0', 'Transcript_85763.0', 'Transcript_8966.0', 'Transcript_91293.0']
GO:1902495	CC	8	2157	3	1.7122996034935136	0.0003117079018836586	8	transmembrane transporter complex	['Transcript_11892.0', 'Transcript_212947.0', 'Transcript_219127.0', 'Transcript_241184.0', 'Transcript_284187.0', 'Transcript_284550.0', 'Transcript_8966.0', 'Transcript_98106.0']
GO:0043231	CC	37	9966	4	1.7108346353876418	5.3232922822233784e-20	37	intracellular membrane-bounded organelle	['Transcript_10225.0', 'Transcript_11198.0', 'Transcript_11892.0', 'Transcript_12207.0', 'Transcript_126163.0', 'Transcript_133708.0', 'Transcript_139736.0', 'Transcript_18281.0', 'Transcript_185711.0', 'Transcript_187368.0', 'Transcript_190433.0', 'Transcript_19643.0', 'Transcript_201945.0', 'Transcript_203424.0', 'Transcript_204931.0', 'Transcript_21124.0', 'Transcript_211621.0', 'Transcript_212947.0', 'Transcript_219127.0', 'Transcript_21915.0', 'Transcript_2214.0', 'Transcript_22207.0', 'Transcript_231300.0', 'Transcript_255812.0', 'Transcript_261730.0', 'Transcript_262971.0', 'Transcript_262995.0', 'Transcript_267030.0', 'Transcript_267208.0', 'Transcript_277684.0', 'Transcript_45430.0', 'Transcript_48093.0', 'Transcript_48779.0', 'Transcript_55614.0', 'Transcript_85763.0', 'Transcript_8966.0', 'Transcript_91293.0']
GO:0043227	CC	38	10220	3	1.7086692047144576	1.2717964166989574e-20	38	membrane-bounded organelle	['Transcript_10225.0', 'Transcript_10566.0', 'Transcript_11198.0', 'Transcript_11892.0', 'Transcript_12207.0', 'Transcript_126163.0', 'Transcript_133708.0', 'Transcript_139736.0', 'Transcript_18281.0', 'Transcript_185711.0', 'Transcript_187368.0', 'Transcript_190433.0', 'Transcript_19643.0', 'Transcript_201945.0', 'Transcript_203424.0', 'Transcript_204931.0', 'Transcript_21124.0', 'Transcript_211621.0', 'Transcript_212947.0', 'Transcript_219127.0', 'Transcript_21915.0', 'Transcript_2214.0', 'Transcript_22207.0', 'Transcript_231300.0', 'Transcript_255812.0', 'Transcript_261730.0', 'Transcript_262971.0', 'Transcript_262995.0', 'Transcript_267030.0', 'Transcript_267208.0', 'Transcript_277684.0', 'Transcript_45430.0', 'Transcript_48093.0', 'Transcript_48779.0', 'Transcript_55614.0', 'Transcript_85763.0', 'Transcript_8966.0', 'Transcript_91293.0']
GO:0043226	CC	62	16387	2	1.6835569731158013	2.875341947408164e-35	62	organelle	['Transcript_100532.0', 'Transcript_10225.0', 'Transcript_102462.0', 'Transcript_10566.0', 'Transcript_10670.0', 'Transcript_11198.0', 'Transcript_118025.0', 'Transcript_11892.0', 'Transcript_12207.0', 'Transcript_126163.0', 'Transcript_133708.0', 'Transcript_139736.0', 'Transcript_18281.0', 'Transcript_18460.0', 'Transcript_185363.0', 'Transcript_185711.0', 'Transcript_187368.0', 'Transcript_188599.0', 'Transcript_190433.0', 'Transcript_196303.0', 'Transcript_19643.0', 'Transcript_201945.0', 'Transcript_203424.0', 'Transcript_204931.0', 'Transcript_207314.0', 'Transcript_21124.0', 'Transcript_211621.0', 'Transcript_211997.0', 'Transcript_212436.0', 'Transcript_212947.0', 'Transcript_214865.0', 'Transcript_219127.0', 'Transcript_21915.0', 'Transcript_219306.0', 'Transcript_2214.0', 'Transcript_22207.0', 'Transcript_231300.0', 'Transcript_241184.0', 'Transcript_255812.0', 'Transcript_259457.0', 'Transcript_261730.0', 'Transcript_262971.0', 'Transcript_262995.0', 'Transcript_267030.0', 'Transcript_267208.0', 'Transcript_268558.0', 'Transcript_271955.0', 'Transcript_277684.0', 'Transcript_278134.0', 'Transcript_279518.0', 'Transcript_285446.0', 'Transcript_285512.0', 'Transcript_291214.0', 'Transcript_45430.0', 'Transcript_48093.0', 'Transcript_48779.0', 'Transcript_55614.0', 'Transcript_56326.0', 'Transcript_67747.0', 'Transcript_85763.0', 'Transcript_8966.0', 'Transcript_91293.0']
GO:0005667	CC	9	2359	2	1.6715238441302098	0.00020023314059962617	9	transcription regulator complex	['Transcript_145078.0', 'Transcript_185711.0', 'Transcript_19329.0', 'Transcript_219127.0', 'Transcript_228769.0', 'Transcript_261730.0', 'Transcript_277684.0', 'Transcript_278134.0', 'Transcript_8966.0']
GO:0034702	CC	8	2090	4	1.6667763693013047	0.0005607230023593575	8	ion channel complex	['Transcript_11892.0', 'Transcript_212947.0', 'Transcript_219127.0', 'Transcript_241184.0', 'Transcript_284187.0', 'Transcript_284550.0', 'Transcript_8966.0', 'Transcript_98106.0']
GO:0016020	CC	54	14104	2	1.6664183994897726	5.918520751595868e-29	54	membrane	['Transcript_100532.0', 'Transcript_10566.0', 'Transcript_10670.0', 'Transcript_11198.0', 'Transcript_11892.0', 'Transcript_12207.0', 'Transcript_133708.0', 'Transcript_139053.0', 'Transcript_139736.0', 'Transcript_167638.0', 'Transcript_18281.0', 'Transcript_18460.0', 'Transcript_185711.0', 'Transcript_187368.0', 'Transcript_190433.0', 'Transcript_196303.0', 'Transcript_19643.0', 'Transcript_201945.0', 'Transcript_203424.0', 'Transcript_204931.0', 'Transcript_207314.0', 'Transcript_21124.0', 'Transcript_211621.0', 'Transcript_212947.0', 'Transcript_219127.0', 'Transcript_21915.0', 'Transcript_219288.0', 'Transcript_2214.0', 'Transcript_22207.0', 'Transcript_231300.0', 'Transcript_235006.0', 'Transcript_241184.0', 'Transcript_247529.0', 'Transcript_259687.0', 'Transcript_262971.0', 'Transcript_262995.0', 'Transcript_267208.0', 'Transcript_268390.0', 'Transcript_271955.0', 'Transcript_277684.0', 'Transcript_278134.0', 'Transcript_28339.0', 'Transcript_284187.0', 'Transcript_285446.0', 'Transcript_291214.0', 'Transcript_36865.0', 'Transcript_45430.0', 'Transcript_48093.0', 'Transcript_55614.0', 'Transcript_56326.0', 'Transcript_85763.0', 'Transcript_8966.0', 'Transcript_91293.0', 'Transcript_99859.0']
GO:0005874	CC	17	4363	6	1.6411310594592197	5.303051600510507e-08	17	microtubule	['Transcript_100532.0', 'Transcript_10566.0', 'Transcript_11892.0', 'Transcript_133708.0', 'Transcript_18281.0', 'Transcript_185363.0', 'Transcript_187368.0', 'Transcript_190433.0', 'Transcript_19643.0', 'Transcript_219127.0', 'Transcript_22207.0', 'Transcript_271955.0', 'Transcript_277684.0', 'Transcript_278134.0', 'Transcript_285446.0', 'Transcript_48093.0', 'Transcript_8966.0']
GO:0045211	CC	5	1259	5	1.6136236151647136	0.018191575502898474	5	postsynaptic membrane	['Transcript_10566.0', 'Transcript_212947.0', 'Transcript_241184.0', 'Transcript_28339.0', 'Transcript_284187.0']
